Transaction ID,Customer ID,Customer Name,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied
TXN_5743507,CUST_41,Kevin Sawyer,Patisserie,Item_11_PAT,27.34,5,136.7,Digital Wallet,Online,05/12/2025,TRUE
TXN_1618866,CUST_18,Cassidy Gardner,Butchers,Item_12_BUT,19.88,7,47.32,Digital Wlt,Instore,01/02/2025,TRUE
TXN_1254744,CUST_48,Bruce Cochran,Patissrie,Item_0_MISC,12.25,8,91.93,Digital Wallet,Onlinee,15/09/2025,TRUE
TXN_4349308,CUST_20,Andrea Dunn,Food,Item_6_FOOD,16.27,9,146.43,CreditCard,Onlinee,13/07/2024,FALSE
TXN_5658012,CUST_41,Jorge Sims,Bevarages,Item_0_MISC,33.56,7,234.92,CreditCard,Onlinee,24/06/2025,TRUE
TXN_2117810,CUST_15,Brian Wolfe,MilkPrdcts,Item_0_MISC,7.63,2,125.46,Cash,Onlinee,24/01/2025,
TXN_9066258,CUST_03,Sara Smith,Furniture,Item_16_FUR,29.99,10,299.9,Digital Wallet,In-store,15/02/2024,
TXN_4785053,CUST_02,Rebecca Carson,Patissrie,Item_0_MISC,13.78,9,124.02,Credit Card,Online,13/10/2025,
TXN_1912696,CUST_04,Donna Keller,MilkPrdcts,Item_0_MISC,12.5,5,62.5,Digital Wlt,Onlinee,31/08/2025,
TXN_9901566,CUST_13,Mary Harper,Butchers,Item_12_BUT,27.02,,42.59,Digital Wlt,In-store,01/01/2026,
TXN_4614522,CUST_11,Elizabeth Nguyen,Patissrie,Item_0_MISC,27.3,8,218.4,Digital Wallet,Instore,19/07/2025,FALSE
TXN_6130927,CUST_04,Cheyenne Gallegos,Food,Item_1_FOOD,34.01,9,306.09,CreditCard,Onlinee,27/08/2024,FALSE
TXN_1562752,CUST_19,Teresa Johnson,Fod,Item_0_MISC,5.28,,275.14,Digital Wlt,Online,04/04/2025,TRUE
TXN_3196738,CUST_16,Heather Alexander,MilkPrdcts,Item_0_MISC,16.78,1,16.78,Digital Wlt,Onlinee,19/03/2025,FALSE
TXN_7571220,CUST_28,Jeffrey Pineda,Patisserie,Item_10_PAT,19.16,8,294.18,CreditCard,Instore,07/11/2023,FALSE
TXN_9621702,CUST_25,Jamie Henderson,Fod,Item_0_MISC,29.41,2,87.69,Digital Wlt,Online,29/12/2024,
TXN_5458331,CUST_35,Alexandria Weeks,Patisserie,Item_11_PAT,22.18,2,44.36,Digital Wallet,Onlinee,27/12/2024,
TXN_5725104,CUST_33,Christopher Christian,Furniture,Item_16_FUR,20.5,1,20.5,Cash,Online,26/05/2024,
TXN_3503047,CUST_46,Stephanie Gonzalez,Butchers,,12.15,,240.28,Cash,Online,30/07/2025,TRUE
TXN_4621580,CUST_29,Erin Foster,Beverages,Item_16_BEV,22.88,3,68.64,Credit Card,Online,27/01/2025,FALSE
TXN_7965610,CUST_21,Yesenia Lin,Bevarages,Item_0_MISC,5.63,8,45.04,Digital Wallet,Online,01/08/2023,FALSE
TXN_9119623,CUST_32,Zachary Barnett,Beverages,Item_15_BEV,21.09,10,210.9,Credit Card,Instore,09/01/2024,TRUE
TXN_9597028,CUST_36,Grace Ramsey,Milk Products,Item_17_MILK,16.3,7,284.2,Digital Wlt,Instore,29/06/2023,
TXN_3891302,CUST_11,Diane Peterson,Milk Products,Item_18_MILK,14.86,4,259.18,CreditCard,In-store,06/12/2024,FALSE
TXN_2576882,CUST_25,Michael Mayo,MilkPrdcts,Item_0_MISC,16.23,3,86.46,Cash,Online,08/01/2024,
TXN_7406738,CUST_25,Molly Morales,Fod,Item_0_MISC,11.51,2,86.34,CreditCard,Onlinee,21/04/2023,TRUE
TXN_4512114,CUST_36,Brian Vasquez,Food,Item_1_FOOD,19.64,4,55.79,Digital Wlt,In-store,09/12/2025,TRUE
TXN_2709564,CUST_04,Scott Hanson,Food,Item_2_FOOD,17,10,228.93,Cash,Online,15/02/2026,
TXN_8955233,CUST_16,Felicia Young,Milk Products,Item_17_MILK,28.66,2,57.32,Digital Wallet,Onlinee,29/08/2023,FALSE
TXN_5285255,CUST_41,Angela Solomon,Fod,Item_0_MISC,12.35,8,98.8,Digital Wallet,In-store,08/04/2023,
TXN_3641923,CUST_11,Joseph Vincent,Patissrie,Item_0_MISC,5.88,3,17.64,Digital Wallet,Onlinee,27/09/2023,
TXN_1811131,CUST_26,Vickie Beasley,Furniture,Item_17_FUR,10.84,10,108.4,Digital Wlt,In-store,26/08/2024,
TXN_8396935,CUST_05,Raymond Gonzalez,Patissrie,Item_0_MISC,13.31,4,220.65,Digital Wlt,Instore,22/03/2025,FALSE
TXN_1600861,CUST_37,Kelsey Davis,Furniture,Item_16_FUR,24.2,2,66.79,Cash,Online,14/11/2024,
TXN_9260898,CUST_06,Lisa Vincent,Patissrie,Item_0_MISC,9.48,3,28.44,Credit Card,Online,20/04/2024,TRUE
TXN_2070693,CUST_40,Bailey Warner,Butchers,Item_12_BUT,8.13,1,256.59,CreditCard,In-store,09/12/2023,TRUE
TXN_4537005,CUST_06,Jennifer Carpenter,Bevarages,Item_0_MISC,33.51,6,201.06,CreditCard,Online,15/02/2025,TRUE
TXN_1941162,CUST_17,Renee Arias,Butchers,Item_13_BUT,9.2,8,73.6,CreditCard,Onlinee,24/02/2025,TRUE
TXN_9663544,CUST_09,Jamie Smith,MilkPrdcts,Item_0_MISC,34.66,2,239.29,Digital Wlt,Instore,23/09/2025,FALSE
TXN_1226064,CUST_14,Timothy Williams,Furniture,Item_16_FUR,7.05,10,70.5,Digital Wallet,Onlinee,20/02/2026,TRUE
TXN_5498631,CUST_18,Heidi Anderson,Patisserie,Item_11_PAT,20.51,9,184.59,Cash,Instore,22/06/2025,TRUE
TXN_9580080,CUST_22,Eric Bauer,Butchers,Item_13_BUT,31.79,8,254.32,CreditCard,Instore,20/06/2023,
TXN_3695916,CUST_37,Kayla Miller,Food,Item_1_FOOD,28.13,2,56.26,Digital Wallet,Online,19/11/2023,
TXN_2570430,CUST_11,Adrienne Combs,Milk Products,Item_18_MILK,23.6,1,23.6,Digital Wallet,Onlinee,26/11/2024,TRUE
TXN_5764503,CUST_06,Brittany Mcdonald,Furniture,Item_17_FUR,20.24,8,234.89,Digital Wallet,Online,25/05/2024,FALSE
TXN_6738265,CUST_46,Tara Estrada,Patissrie,Item_0_MISC,15.5,10,155,CreditCard,Instore,10/05/2024,TRUE
TXN_6962638,CUST_30,Heather Moreno,Patisserie,Item_11_PAT,31.83,7,222.81,CreditCard,Onlinee,08/04/2025,
TXN_1025926,CUST_32,Mrs. Margaret Lopez,Patisserie,Item_10_PAT,20.98,6,125.88,Credit Card,In-store,21/12/2024,FALSE
TXN_7865514,CUST_33,Jessica Leblanc,Food,Item_1_FOOD,23.67,1,23.67,Credit Card,In-store,03/09/2023,FALSE
TXN_9048434,CUST_13,Aaron Burgess,Butchers,,12.66,8,101.28,Digital Wlt,Onlinee,21/01/2025,
TXN_8312771,CUST_44,Kimberly Lane,Food,,19.87,2,66.85,Credit Card,Onlinee,06/10/2025,TRUE
TXN_9014281,CUST_44,Anthony Buck,Butchers,Item_13_BUT,27.13,2,54.26,CreditCard,Onlinee,18/08/2024,
TXN_4670914,CUST_21,Chase Bowers,Fod,Item_0_MISC,25.62,2,51.24,CreditCard,Online,23/03/2024,FALSE
TXN_4808758,CUST_04,Johnny Diaz,Bevarages,Item_0_MISC,16.92,8,135.36,Digital Wallet,Online,05/12/2023,TRUE
TXN_9720231,CUST_15,Connie Davis,Patissrie,Item_0_MISC,32.45,3,97.35,Credit Card,In-store,22/12/2024,
TXN_1587052,CUST_48,Sarah Lopez,Beverages,Item_16_BEV,32.72,8,223.88,Digital Wallet,Onlinee,17/07/2023,
TXN_6630820,CUST_40,Lauren Kirby,Bevarages,Item_0_MISC,24.66,6,147.96,Digital Wlt,Onlinee,25/05/2025,TRUE
TXN_5778518,CUST_18,Kimberly Johnson,Fod,Item_0_MISC,34.5,4,138,Digital Wlt,Onlinee,25/12/2023,TRUE
TXN_3797546,CUST_36,Patty Smith,Furniture,Item_17_FUR,34.87,1,34.87,Credit Card,Onlinee,15/03/2024,
TXN_7010127,CUST_48,Christopher Burns,Beverages,Item_16_BEV,18.2,8,145.6,Digital Wlt,Instore,01/10/2025,FALSE
TXN_6825965,CUST_41,Cameron Quinn,Patisserie,Item_11_PAT,30.08,7,210.56,Credit Card,Online,14/09/2024,
TXN_5136668,CUST_16,Sheri Baldwin,MilkPrdcts,Item_0_MISC,14.5,3,43.5,Digital Wlt,Instore,27/03/2025,
TXN_5696527,CUST_06,Erica Owens,Beverages,Item_15_BEV,15.68,7,109.76,Digital Wlt,Instore,31/03/2023,
TXN_3715875,CUST_40,Mrs. Jessica Ramirez,Patisserie,Item_11_PAT,17.22,10,172.2,Credit Card,Instore,03/05/2023,
TXN_7614366,CUST_49,Carrie Mendoza,Fod,Item_0_MISC,31.2,6,27.62,Digital Wallet,In-store,16/10/2024,FALSE
TXN_8982381,CUST_04,Michael Vargas,MilkPrdcts,Item_0_MISC,19.62,4,78.48,Cash,Onlinee,04/03/2024,
TXN_3626236,CUST_18,Ryan Gonzales,Milk Products,Item_18_MILK,16.07,8,128.56,Digital Wallet,Online,04/10/2023,FALSE
TXN_7235487,CUST_01,Tina Fitzgerald,MilkPrdcts,Item_0_MISC,24.16,,190.5,CreditCard,Online,02/12/2023,
TXN_2124766,CUST_37,Jacob Little,Butchers,Item_13_BUT,11.86,6,52.03,Digital Wallet,Instore,05/07/2025,FALSE
TXN_5651317,CUST_32,Amy Obrien,Fod,Item_0_MISC,20.88,3,62.64,Credit Card,In-store,16/07/2025,
TXN_4376374,CUST_48,Heather Williams,Furniture,Item_16_FUR,7.05,2,249.34,Credit Card,In-store,22/07/2025,
TXN_3141580,CUST_28,Andrew Mejia,MilkPrdcts,Item_0_MISC,29.2,6,175.2,Credit Card,In-store,08/02/2024,
TXN_4239568,CUST_37,William Ellis,Food,Item_1_FOOD,9.15,10,29.27,Credit Card,In-store,17/01/2026,TRUE
TXN_8699116,CUST_16,Ricky Blanchard,Food,Item_6_FOOD,20.33,1,20.33,Cash,Instore,10/12/2025,
TXN_7368219,CUST_34,Cindy Hicks,Fod,Item_0_MISC,21.96,4,199.71,Digital Wallet,In-store,04/09/2025,FALSE
TXN_1524364,CUST_20,Kevin Clark,Patissrie,Item_0_MISC,15.27,3,45.81,CreditCard,Online,21/02/2026,
TXN_5216590,CUST_02,Ashley Allen,Bevarages,Item_0_MISC,26.45,,164.81,Digital Wallet,Online,20/12/2024,FALSE
TXN_8689496,CUST_22,Marie Elliott,Fod,Item_0_MISC,8.86,7,62.02,Digital Wlt,Instore,12/01/2026,
TXN_5980008,CUST_34,Lisa Freeman,Food,Item_6_FOOD,9.07,5,45.35,Cash,Instore,22/09/2024,
TXN_6516042,CUST_35,Elizabeth Castillo,Butchers,Item_13_BUT,21.06,10,210.6,Digital Wlt,Instore,19/09/2024,
TXN_3997143,CUST_06,Natasha Ford,Patissrie,Item_0_MISC,6.24,8,49.92,Digital Wlt,Onlinee,15/06/2025,
TXN_6107788,CUST_07,Stephen Conway,Patissrie,Item_0_MISC,27.74,9,249.66,Cash,Online,09/11/2023,FALSE
TXN_7758690,CUST_45,Lauren Reese,Milk Products,Item_17_MILK,12.3,4,49.2,Cash,Onlinee,22/11/2024,TRUE
TXN_5602899,CUST_27,Gerald Knight,Patisserie,Item_10_PAT,15.69,,297.18,Digital Wlt,Online,17/01/2026,TRUE
TXN_5785376,CUST_46,Haley Thompson,Food,Item_1_FOOD,22.82,,140.99,Cash,Onlinee,31/12/2025,
TXN_4571511,CUST_43,Sheena Moreno,Milk Products,Item_17_MILK,,6,80.47,Credit Card,Online,25/07/2024,TRUE
TXN_5399440,CUST_23,Kimberly Jackson,Bevarages,Item_0_MISC,32.98,10,94.26,Digital Wlt,Online,12/02/2026,FALSE
TXN_1332326,CUST_39,Kayla Walker,Bevarages,Item_0_MISC,,2,27.66,Cash,Online,30/04/2024,FALSE
TXN_6963028,CUST_24,Alyssa Gibson,Beverages,Item_15_BEV,11.75,4,47,Cash,In-store,28/06/2024,TRUE
TXN_3579864,CUST_29,Randy Wagner,Food,Item_6_FOOD,34.72,5,39.61,Cash,In-store,20/06/2025,TRUE
TXN_5088411,CUST_04,Julie Williams,Butchers,Item_12_BUT,10.24,3,30.72,CreditCard,Instore,27/07/2024,
TXN_5221108,CUST_05,Ronald Johnson,Furniture,Item_16_FUR,9.62,10,46.68,Digital Wallet,In-store,01/10/2024,TRUE
TXN_3255568,CUST_21,James Lee,Patissrie,Item_0_MISC,5.47,4,21.88,Digital Wallet,Instore,08/12/2023,TRUE
TXN_8804966,CUST_34,Katrina Bradley,Fod,Item_0_MISC,33.07,10,330.7,Digital Wlt,Onlinee,10/03/2024,
TXN_5279684,CUST_12,Teresa Barber,Butchers,Item_12_BUT,26.85,9,241.65,CreditCard,Onlinee,24/03/2024,FALSE
TXN_6190925,CUST_32,Renee Miles PhD,MilkPrdcts,Item_0_MISC,29.04,,118.04,Digital Wallet,In-store,04/08/2023,FALSE
TXN_5869475,CUST_13,Colin Duarte,MilkPrdcts,Item_0_MISC,23.74,3,71.22,Cash,Instore,22/10/2023,
TXN_7215188,CUST_14,Mrs. Robin Marsh,Beverages,Item_16_BEV,28.49,4,221.2,Credit Card,Onlinee,13/04/2023,TRUE
TXN_4013167,CUST_14,Charlotte Lee,Patisserie,Item_11_PAT,14.78,4,59.12,Digital Wlt,Instore,25/04/2024,FALSE
TXN_8112625,CUST_11,Melissa Murphy,Furniture,Item_16_FUR,24.12,1,24.12,Credit Card,Instore,09/02/2025,FALSE
TXN_1573111,CUST_32,Keith Dean,Food,Item_6_FOOD,12.64,7,88.48,CreditCard,In-store,18/07/2024,
TXN_4272055,CUST_17,Heather Elliott,MilkPrdcts,Item_0_MISC,,9,68.83,CreditCard,Online,26/09/2024,TRUE
TXN_3793555,CUST_48,Adam Schmitt,Fod,Item_0_MISC,25.94,10,259.4,Digital Wlt,Instore,25/01/2026,TRUE
TXN_5741444,CUST_03,Rebecca Blanchard,Patissrie,Item_0_MISC,27.26,6,163.56,Digital Wallet,Online,22/06/2025,FALSE
TXN_7252002,CUST_19,Barbara Daniels,Beverages,Item_16_BEV,18.59,2,182.97,Cash,In-store,24/10/2025,TRUE
TXN_5956458,CUST_05,Kimberly Phelps,Fod,Item_0_MISC,30.13,7,210.91,Digital Wlt,Instore,27/12/2024,TRUE
TXN_4254764,CUST_42,Katie Dean,Milk Products,Item_17_MILK,18.04,7,108.12,Digital Wlt,Online,25/01/2024,
TXN_6031033,CUST_40,Robert Miller,Patisserie,Item_11_PAT,16.58,6,99.48,CreditCard,Instore,13/03/2026,
TXN_5699626,CUST_48,Steven Owen,Beverages,Item_16_BEV,13.61,7,95.27,Credit Card,Instore,08/11/2025,
TXN_4113363,CUST_01,Brandy Peck,MilkPrdcts,Item_0_MISC,31.92,5,159.6,Digital Wallet,Onlinee,02/04/2024,TRUE
TXN_6281836,CUST_07,Ryan Lee,Milk Products,Item_17_MILK,8.12,8,64.96,Digital Wallet,Online,30/04/2024,
TXN_7144064,CUST_22,Madison Norton,MilkPrdcts,Item_0_MISC,13.89,7,97.23,CreditCard,In-store,16/10/2024,
TXN_6095283,CUST_20,Christina Howard,Furniture,Item_17_FUR,23.61,10,236.1,CreditCard,In-store,03/03/2026,FALSE
TXN_6612041,CUST_02,Ryan Ross,Patisserie,Item_11_PAT,29.07,7,203.49,Credit Card,In-store,01/06/2024,TRUE
TXN_5596311,CUST_43,Melissa Ashley,Food,Item_6_FOOD,11.16,9,100.44,Digital Wlt,Online,08/08/2023,FALSE
TXN_4714642,CUST_13,Tracy Harrell,Furniture,Item_16_FUR,21.51,5,294.85,Digital Wlt,Onlinee,01/07/2023,TRUE
TXN_1990774,CUST_01,Rachel Munoz,MilkPrdcts,Item_0_MISC,21.78,6,130.68,CreditCard,In-store,10/11/2023,TRUE
TXN_8235595,CUST_01,Samantha Miller,Fod,Item_0_MISC,13.84,10,138.4,Credit Card,Instore,26/10/2023,
TXN_6427850,CUST_38,Robin Velazquez,Patisserie,Item_11_PAT,9.18,8,51.12,Digital Wlt,Onlinee,05/05/2023,FALSE
TXN_1633603,CUST_34,Richard Flores,MilkPrdcts,Item_0_MISC,22.47,3,67.41,Digital Wlt,Onlinee,30/05/2025,TRUE
TXN_7522726,CUST_22,Carla Powers,Patissrie,Item_0_MISC,31.28,,264.9,Credit Card,Instore,06/07/2025,TRUE
TXN_6739322,CUST_25,Daisy Johnson,MilkPrdcts,Item_0_MISC,33.86,1,33.86,Digital Wlt,In-store,11/08/2023,FALSE
TXN_4016073,CUST_10,John Parsons,Milk Products,Item_17_MILK,6.31,10,63.1,Cash,Onlinee,21/10/2023,TRUE
TXN_2131466,CUST_10,Philip Russell,Butchers,Item_13_BUT,,8,14.42,Digital Wallet,Instore,05/07/2025,FALSE
TXN_5990637,CUST_08,Dr. Lisa Burke DDS,Bevarages,Item_0_MISC,21.3,5,106.5,Cash,Instore,11/08/2024,
TXN_2909431,CUST_26,Kimberly Cook,Beverages,Item_15_BEV,14.79,,34.77,Credit Card,In-store,22/12/2025,TRUE
TXN_1985168,CUST_19,April Evans,Patissrie,Item_0_MISC,22.99,1,22.99,Digital Wallet,Online,16/12/2023,FALSE
TXN_7810090,CUST_03,Brenda Olson,Furniture,Item_16_FUR,28.1,,226.08,CreditCard,In-store,09/04/2023,
TXN_6272416,CUST_24,Stuart Smith,Beverages,Item_15_BEV,,2,279.38,CreditCard,Online,16/09/2024,FALSE
TXN_3389532,CUST_22,Jennifer Thompson,Patisserie,Item_11_PAT,,3,279.72,Cash,In-store,10/04/2023,FALSE
TXN_1100746,CUST_48,Nicholas Riley MD,MilkPrdcts,Item_0_MISC,14.83,5,74.15,Digital Wlt,Onlinee,07/11/2023,TRUE
TXN_7407385,CUST_49,Robert Oconnor,Fod,Item_0_MISC,5.92,9,53.28,CreditCard,In-store,09/08/2025,
TXN_3606329,CUST_41,Peter Burch,MilkPrdcts,Item_0_MISC,33.99,,80.96,Digital Wlt,Online,11/02/2026,
TXN_4276814,CUST_32,Samantha Hale,Milk Products,Item_17_MILK,30.27,1,30.27,Digital Wlt,Online,04/07/2023,FALSE
TXN_4857032,CUST_15,Anthony Thompson,Fod,Item_0_MISC,11.28,5,56.4,Cash,Online,09/03/2025,FALSE
TXN_1584566,CUST_06,Adrienne Robinson,Food,Item_6_FOOD,5.2,5,26,Credit Card,In-store,01/10/2024,TRUE
TXN_1753831,CUST_38,Donna Miller,Patisserie,Item_11_PAT,18.27,3,17.14,CreditCard,Instore,28/06/2024,FALSE
TXN_8902083,CUST_01,Scott Hill,Patisserie,Item_11_PAT,24.95,6,149.7,Digital Wallet,In-store,20/09/2025,
TXN_4957220,CUST_40,Susan Jimenez,Food,Item_6_FOOD,32.03,6,192.18,Digital Wlt,Onlinee,16/06/2023,FALSE
TXN_7502495,CUST_44,Jared Schultz,Milk Products,Item_17_MILK,20.2,3,60.6,Digital Wlt,Instore,23/05/2024,
TXN_7211862,CUST_10,Nicholas Thomas,Butchers,Item_13_BUT,26.44,10,264.4,CreditCard,Onlinee,10/08/2025,
TXN_4931303,CUST_08,Ronald Martinez,Bevarages,Item_0_MISC,19.79,3,38.73,Digital Wlt,Online,27/11/2024,
TXN_8183772,CUST_42,David Blackwell,Patisserie,Item_11_PAT,11.17,3,33.51,Credit Card,Instore,26/05/2023,
TXN_9619850,CUST_16,Drew Kelley,Milk Products,Item_18_MILK,22.19,1,22.19,Digital Wallet,Online,09/10/2025,FALSE
TXN_3166356,CUST_38,Eric Ware,Butchers,Item_13_BUT,32.88,8,263.04,Credit Card,In-store,02/10/2025,TRUE
TXN_5651499,CUST_39,Joseph Johnson,Bevarages,Item_0_MISC,25.96,5,129.8,CreditCard,In-store,30/12/2025,
TXN_9755264,CUST_42,Linda Tran,Food,Item_2_FOOD,12.04,,267.35,CreditCard,In-store,14/12/2023,FALSE
TXN_8806707,CUST_41,Adriana Andrews,Patisserie,Item_10_PAT,26.63,9,239.67,CreditCard,Instore,31/01/2025,
TXN_3638507,CUST_36,Brooke Rodriguez,Patisserie,Item_10_PAT,,1,169.15,Cash,In-store,09/06/2025,
TXN_2929754,CUST_33,Ashley Williams,Patisserie,Item_11_PAT,24.87,5,17.63,Cash,Online,14/06/2025,
TXN_1076204,CUST_11,Rodney Smith,Patissrie,Item_0_MISC,17.48,8,139.84,Digital Wallet,Instore,02/07/2025,TRUE
TXN_9461632,CUST_20,Stacy Summers,Beverages,Item_16_BEV,27.05,5,135.25,Cash,In-store,13/10/2024,FALSE
TXN_7850350,CUST_29,Heidi Franklin,Bevarages,Item_0_MISC,34.56,4,105.33,Digital Wallet,Instore,05/10/2025,
TXN_9999077,CUST_37,Andrew Scott,Beverages,Item_15_BEV,34.8,9,173.96,Credit Card,Instore,06/04/2025,FALSE
TXN_5550848,CUST_27,Nicole Fernandez,Fod,Item_0_MISC,19,9,132.96,Digital Wallet,Onlinee,04/02/2025,TRUE
TXN_4349298,CUST_49,Darren Duncan,Butchers,Item_13_BUT,27.93,7,195.51,CreditCard,In-store,10/07/2025,TRUE
TXN_1749228,CUST_20,Jeremiah Simmons,MilkPrdcts,Item_0_MISC,14.7,10,147,Digital Wallet,Instore,28/10/2023,TRUE
TXN_7032405,CUST_18,Colleen Berry,Furniture,Item_16_FUR,19.91,3,59.73,Digital Wlt,Online,24/09/2024,FALSE
TXN_8246355,CUST_33,Kimberly Murphy,Fod,Item_0_MISC,6.47,6,38.82,Digital Wallet,Online,28/04/2025,FALSE
TXN_6089451,CUST_35,William Brooks,Patissrie,Item_0_MISC,11.42,9,102.78,Digital Wlt,Online,27/02/2026,
TXN_2441198,CUST_05,Jordan Harris,Patisserie,Item_10_PAT,25.6,,55.22,Digital Wlt,In-store,27/04/2023,
TXN_6942575,CUST_19,Frederick Henderson,Butchers,Item_13_BUT,20.23,4,80.92,CreditCard,Instore,30/10/2024,TRUE
TXN_7202647,CUST_14,Maurice Hughes,Butchers,Item_12_BUT,8.1,3,24.3,Digital Wallet,In-store,04/07/2025,
TXN_2827129,CUST_41,Sheri Douglas,Milk Products,Item_18_MILK,27.09,5,135.45,Credit Card,Onlinee,09/03/2025,TRUE
TXN_4027120,CUST_16,Jordan Ellis,Butchers,Item_12_BUT,17.45,2,132.85,Cash,Instore,27/09/2023,TRUE
TXN_5611138,CUST_05,Carol Walker,Furniture,Item_17_FUR,19.64,1,19.64,Digital Wallet,Onlinee,30/05/2023,FALSE
TXN_5232727,CUST_50,Krystal Martinez,Milk Products,Item_17_MILK,,9,243.02,CreditCard,In-store,15/05/2025,TRUE
TXN_4879270,CUST_06,Dr. Kathy Rivera MD,Beverages,Item_15_BEV,33.37,5,166.85,Credit Card,Instore,18/08/2023,TRUE
TXN_1524446,CUST_17,Susan Howell,Furniture,Item_17_FUR,22.09,4,88.36,Credit Card,In-store,26/06/2024,FALSE
TXN_9973303,CUST_21,Monica Meyer,Patisserie,Item_11_PAT,10.8,7,75.6,Credit Card,In-store,10/11/2024,
TXN_3252613,CUST_23,Allison Haynes,Furniture,Item_17_FUR,24.29,6,145.74,Credit Card,Online,09/06/2024,FALSE
TXN_7536474,CUST_24,Paul Hill,Beverages,Item_16_BEV,23.76,9,213.84,Cash,Instore,13/01/2025,
TXN_9471770,CUST_13,Logan Carter,Furniture,Item_17_FUR,17.45,2,34.9,CreditCard,In-store,31/01/2025,TRUE
TXN_7493337,CUST_26,Victoria Floyd,Butchers,Item_13_BUT,26.07,5,79.21,Cash,Online,19/04/2024,
TXN_8065725,CUST_35,Elizabeth Jones,Fod,Item_0_MISC,9.86,7,179.78,Digital Wlt,In-store,31/07/2024,TRUE
TXN_2872664,CUST_36,Dr. Joshua Figueroa,Milk Products,Item_18_MILK,18.03,1,18.03,Digital Wallet,Online,04/12/2025,FALSE
TXN_4121939,CUST_11,Margaret Ramos,Beverages,Item_16_BEV,20.07,1,20.07,Credit Card,Onlinee,03/10/2024,
TXN_2665955,CUST_41,Isaac Garcia,Patissrie,Item_0_MISC,25.39,8,203.12,Credit Card,Online,22/09/2024,TRUE
TXN_4123532,CUST_08,Jose Phillips,Patisserie,Item_11_PAT,29.48,8,235.84,Digital Wlt,Online,30/01/2026,FALSE
TXN_3396401,CUST_28,Phyllis Jones,Furniture,Item_16_FUR,24.88,5,124.4,Cash,Onlinee,22/05/2023,FALSE
TXN_1300110,CUST_32,Susan Poole,Bevarages,Item_0_MISC,31.16,2,76.47,CreditCard,Online,26/09/2025,FALSE
TXN_9727767,CUST_31,Jennifer Brown DVM,Patissrie,Item_0_MISC,24.24,8,74.7,CreditCard,In-store,05/02/2026,TRUE
TXN_5152977,CUST_31,Sue Morris,Butchers,Item_12_BUT,10.13,6,185.24,CreditCard,Instore,28/11/2023,FALSE
TXN_3481330,CUST_15,Miss Wanda Campbell,Patisserie,Item_10_PAT,7.63,1,7.63,CreditCard,Online,03/07/2025,TRUE
TXN_4779817,CUST_18,Laura Harris,Milk Products,Item_18_MILK,,8,133.16,CreditCard,Online,01/09/2023,FALSE
TXN_6381434,CUST_02,Miranda Allen,Fod,Item_0_MISC,7.17,5,35.85,Digital Wlt,Online,14/09/2024,FALSE
TXN_5246617,CUST_44,Andrew Mann,Butchers,Item_13_BUT,23.04,8,184.32,Credit Card,In-store,09/02/2024,
TXN_1141226,CUST_34,Lisa Garcia,Beverages,Item_16_BEV,17.02,9,153.18,Digital Wlt,In-store,16/03/2024,FALSE
TXN_6338743,CUST_17,Anthony Donovan,Beverages,Item_16_BEV,25,1,25,Cash,Onlinee,30/11/2025,
TXN_7534303,CUST_02,Carol Mcclain,Beverages,Item_15_BEV,15.39,10,153.9,Credit Card,Instore,24/12/2025,
TXN_8007631,CUST_29,Jessica Giles,Fod,Item_0_MISC,11.92,9,107.28,Credit Card,Instore,26/07/2023,FALSE
TXN_5623663,CUST_09,Karen Woodard,Butchers,Item_12_BUT,7.5,5,37.5,Digital Wlt,Instore,27/07/2023,FALSE
TXN_1578720,CUST_24,Linda Nelson,Butchers,Item_13_BUT,34.62,6,207.72,Credit Card,Instore,16/04/2023,TRUE
TXN_3042892,CUST_43,John Pope PhD,Butchers,Item_12_BUT,9.47,6,56.82,Digital Wlt,In-store,31/07/2025,TRUE
TXN_8270706,CUST_48,Patricia Flores,Butchers,Item_12_BUT,5.91,,198.52,Cash,Online,30/01/2024,
TXN_7184189,CUST_39,Margaret Alvarez,Bevarages,Item_0_MISC,7.48,2,14.96,Digital Wlt,Online,04/09/2025,FALSE
TXN_4498778,CUST_28,Pamela Mills,Beverages,Item_16_BEV,20.02,7,140.14,CreditCard,Online,07/08/2024,TRUE
TXN_3808358,CUST_11,Lori Palmer,Food,Item_1_FOOD,20.53,4,82.12,CreditCard,Instore,25/05/2024,FALSE
TXN_1629317,CUST_42,Pamela Reyes PhD,Beverages,Item_16_BEV,34.59,,32.46,Cash,Instore,09/05/2024,
TXN_3553435,CUST_26,Jamie Kim,Patisserie,Item_10_PAT,29.81,3,89.43,Digital Wlt,Online,11/01/2024,TRUE
TXN_3799836,CUST_15,Martin Brown,Furniture,,8.65,2,17.3,Credit Card,Onlinee,13/05/2025,FALSE
TXN_6318889,CUST_42,Sarah Miranda,Fod,Item_0_MISC,30.67,7,214.69,Digital Wallet,Online,07/05/2023,FALSE
TXN_5529185,CUST_26,Tanya Cline,MilkPrdcts,Item_0_MISC,31.96,5,159.8,Digital Wallet,Online,03/02/2026,FALSE
TXN_5127787,CUST_03,Beth Miranda,Patisserie,Item_10_PAT,33.22,3,99.66,Credit Card,Instore,01/10/2024,TRUE
